case_id,scenario,map_id,start_x,start_y,goal_x,goal_y,yaw,euclidean_distance,candidate_count,straight_line_safe,difficulty_tag,route_constraint,risk_center_x,risk_center_y,risk_radius
semantic_constraint_022,semantic_constraint,reference_family_flat,-11.770,3.671,-20.939,4.346,1.4086,9.193,7,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-18.120,1.820,2.600
semantic_constraint_023,semantic_constraint,reference_family_flat,16.931,1.880,4.401,-8.478,-3.0657,16.257,8,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,9.050,-5.110,2.600
semantic_constraint_024,semantic_constraint,reference_family_flat,1.782,16.047,-8.133,19.286,-3.0659,10.431,15,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-2.900,6.950,2.600
semantic_constraint_025,semantic_constraint,reference_family_flat,1.124,-2.457,-9.659,-5.381,2.9908,11.173,6,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-6.620,-3.760,2.600
semantic_constraint_026,semantic_constraint,reference_family_flat,-6.002,-17.938,3.341,-12.148,-1.3353,10.991,6,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-0.880,-13.320,2.600
semantic_constraint_027,semantic_constraint,reference_family_flat,10.251,-3.311,14.854,-17.787,-2.0295,15.191,8,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,11.950,-13.400,2.600
semantic_constraint_028,semantic_constraint,reference_family_flat,12.728,-5.218,-0.746,-15.039,0.8011,16.673,9,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,4.250,-9.000,2.600
semantic_constraint_029,semantic_constraint,reference_family_flat,-12.755,2.249,1.033,-2.084,1.5634,14.452,7,1,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-4.880,-0.230,2.600
semantic_constraint_030,semantic_constraint,reference_family_flat,11.806,-9.985,20.620,-18.317,-0.6719,12.128,10,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,15.800,-13.220,2.600
semantic_constraint_031,semantic_constraint,reference_family_flat,16.268,16.486,7.759,4.844,2.7924,14.420,9,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,14.150,6.950,2.600
semantic_constraint_032,semantic_constraint,reference_family_flat,6.041,1.390,3.371,18.642,-0.4409,17.457,11,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,3.860,8.480,2.600
semantic_constraint_033,semantic_constraint,reference_family_flat,9.619,0.404,1.286,2.498,0.1330,8.592,6,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,3.630,0.700,2.600
semantic_constraint_034,semantic_constraint,reference_family_flat,-17.804,8.777,-3.908,15.099,2.4411,15.266,10,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-10.600,15.750,2.600
semantic_constraint_035,semantic_constraint,reference_family_flat,-6.121,6.494,3.330,-2.800,1.3375,13.255,7,1,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-0.720,1.180,2.600
semantic_constraint_036,semantic_constraint,reference_family_flat,-0.288,8.253,15.116,12.923,2.5251,16.096,15,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,7.920,2.180,2.600
semantic_constraint_037,semantic_constraint,reference_family_flat,-21.502,-8.866,-23.989,0.801,1.5728,9.982,9,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-18.300,-2.400,2.600
semantic_constraint_038,semantic_constraint,reference_family_flat,-2.527,-6.793,-4.331,10.788,1.3347,17.673,10,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-5.100,3.650,2.600
semantic_constraint_039,semantic_constraint,reference_family_flat,-19.235,11.809,-12.412,14.982,1.9565,7.525,5,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-14.450,11.350,2.600
semantic_constraint_040,semantic_constraint,reference_family_flat,-5.479,17.325,-3.668,1.965,-2.6875,15.467,8,1,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-4.350,7.730,2.600
semantic_constraint_041,semantic_constraint,reference_family_flat,-2.661,1.189,-6.418,8.896,-0.0389,8.574,4,1,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-5.480,6.970,2.600
semantic_constraint_042,semantic_constraint,reference_family_flat,2.393,-11.238,-1.758,6.077,-0.8769,17.806,10,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,2.250,-0.670,2.600
semantic_constraint_043,semantic_constraint,reference_family_flat,-9.838,-4.048,-22.235,-8.836,2.1562,13.290,9,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-18.850,-3.870,2.600
semantic_constraint_044,semantic_constraint,reference_family_flat,-7.539,19.103,-8.464,5.623,-0.3128,13.511,7,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-5.650,11.350,2.600
semantic_constraint_045,semantic_constraint,reference_family_flat,15.932,15.433,18.538,0.336,-2.0570,15.321,8,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,15.820,5.160,2.600
semantic_constraint_046,semantic_constraint,reference_family_flat,15.185,-13.450,19.779,0.014,-2.5153,14.227,10,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,15.710,-1.620,2.600
semantic_constraint_047,semantic_constraint,reference_family_flat,-20.592,-9.953,-10.900,-5.680,-0.3132,10.592,9,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-16.100,-2.950,2.600
semantic_constraint_048,semantic_constraint,reference_family_flat,6.579,-9.505,-1.506,-10.227,0.3533,8.118,6,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,0.950,-10.650,2.600
semantic_constraint_049,semantic_constraint,reference_family_flat,-22.984,-7.818,-12.419,-12.578,-1.2614,11.588,12,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-13.900,-2.950,2.600
semantic_constraint_050,semantic_constraint,reference_family_flat,19.075,-19.025,2.694,-16.591,-1.5310,16.561,17,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,9.750,-12.850,2.600
semantic_constraint_051,semantic_constraint,reference_family_flat,15.544,9.186,22.044,17.071,-0.7324,10.219,6,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,19.650,16.850,2.600
semantic_constraint_052,semantic_constraint,reference_family_flat,2.755,9.412,13.162,18.828,-2.7071,14.034,18,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,11.220,4.570,2.600
semantic_constraint_053,semantic_constraint,reference_family_flat,12.195,-1.249,13.831,-9.956,-1.5105,8.860,7,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,15.250,-5.700,2.600
semantic_constraint_054,semantic_constraint,reference_family_flat,7.969,16.581,-3.809,10.679,2.6952,13.175,13,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,3.040,8.380,2.600
semantic_constraint_055,semantic_constraint,reference_family_flat,7.099,-2.625,15.385,-0.268,1.9930,8.614,4,1,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,13.310,-0.860,2.600
semantic_constraint_056,semantic_constraint,reference_family_flat,-2.207,-0.433,1.855,16.624,-0.4070,17.534,9,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,1.570,9.320,2.600
semantic_constraint_057,semantic_constraint,reference_family_flat,12.557,-3.324,-1.105,5.227,2.8876,16.118,9,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,4.250,0.350,2.600
semantic_constraint_058,semantic_constraint,reference_family_flat,-2.421,-1.529,-9.400,10.055,1.4663,13.524,7,1,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-6.410,5.090,2.600
semantic_constraint_059,semantic_constraint,reference_family_flat,16.061,1.852,21.759,17.341,-0.8579,16.504,9,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,17.340,11.240,2.600
semantic_constraint_060,semantic_constraint,reference_family_flat,-3.710,12.798,7.801,8.412,2.1968,12.318,10,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,2.050,6.950,2.600
semantic_constraint_061,semantic_constraint,reference_family_flat,6.608,3.071,8.623,13.558,1.9696,10.679,11,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,4.250,5.710,2.600
semantic_constraint_062,semantic_constraint,reference_family_flat,-16.610,-8.081,-18.009,-17.299,0.3847,9.323,5,1,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-17.450,-13.610,2.600
semantic_constraint_063,semantic_constraint,reference_family_flat,18.667,-10.451,1.114,-14.261,-0.3707,17.961,11,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,6.860,-8.170,2.600
semantic_constraint_064,semantic_constraint,reference_family_flat,2.403,4.316,-4.561,9.770,-2.2402,8.846,6,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-3.450,7.500,2.600
semantic_constraint_065,semantic_constraint,reference_family_flat,-7.869,-10.261,-7.693,0.520,1.7894,10.783,5,1,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-7.760,-3.790,2.600
semantic_constraint_066,semantic_constraint,reference_family_flat,-14.007,8.731,-5.327,16.559,1.6522,11.688,7,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-10.600,15.750,2.600
semantic_constraint_067,semantic_constraint,reference_family_flat,17.212,6.593,11.265,-7.579,-2.7802,15.370,8,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,12.940,-2.180,2.600
semantic_constraint_068,semantic_constraint,reference_family_flat,23.898,11.029,21.822,0.270,-0.7236,10.958,12,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,15.800,4.570,2.600
semantic_constraint_069,semantic_constraint,reference_family_flat,-8.166,-10.439,-13.338,6.106,-1.7100,17.334,8,1,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-11.400,-0.100,2.600
semantic_constraint_070,semantic_constraint,reference_family_flat,0.078,-0.544,3.202,-16.026,2.0055,15.794,9,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-0.150,-9.000,2.600
semantic_constraint_071,semantic_constraint,reference_family_flat,-9.592,7.141,-7.777,-6.406,1.4784,13.667,7,1,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-8.550,-0.600,2.600
semantic_constraint_072,semantic_constraint,reference_family_flat,-5.856,-2.981,-21.608,1.633,0.1996,16.414,8,1,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-15.700,-0.100,2.600
semantic_constraint_073,semantic_constraint,reference_family_flat,12.871,3.197,9.060,-7.442,0.3314,11.301,6,1,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,10.330,-3.900,2.600
semantic_constraint_074,semantic_constraint,reference_family_flat,13.174,-0.821,1.257,-1.089,1.6811,11.920,6,1,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,5.230,-1.000,2.600
semantic_constraint_075,semantic_constraint,reference_family_flat,-17.987,-3.677,-8.371,-5.627,-0.8828,9.812,6,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-11.690,-4.010,2.600
semantic_constraint_076,semantic_constraint,reference_family_flat,0.658,10.483,-5.138,19.323,-1.6298,10.571,12,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-3.270,9.010,2.600
semantic_constraint_077,semantic_constraint,reference_family_flat,-1.739,6.209,10.359,19.523,2.0242,17.989,10,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,7.660,12.670,2.600
semantic_constraint_078,semantic_constraint,reference_family_flat,-25.398,-0.696,-18.183,-13.106,-2.3484,14.355,12,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-15.550,-4.600,2.600
semantic_constraint_079,semantic_constraint,reference_family_flat,-3.959,14.216,0.390,-3.146,2.2586,17.898,9,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-2.620,4.490,2.600
semantic_constraint_080,semantic_constraint,reference_family_flat,-19.894,5.018,-22.435,13.690,-0.2592,9.036,15,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-13.900,5.670,2.600
semantic_constraint_081,semantic_constraint,reference_family_flat,-10.877,1.280,1.749,13.254,-2.7138,17.401,10,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-0.270,6.140,2.600
semantic_constraint_082,semantic_constraint,reference_family_flat,-0.785,-11.345,-13.734,-16.425,2.5405,13.910,7,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-8.800,-13.450,2.600
semantic_constraint_083,semantic_constraint,reference_family_flat,-10.904,12.778,-17.350,8.314,2.0471,7.841,4,1,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-15.740,9.430,2.600
semantic_constraint_084,semantic_constraint,reference_family_flat,-13.861,4.913,-20.619,-8.343,1.7144,14.879,10,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-18.300,-4.050,2.600
semantic_constraint_085,semantic_constraint,reference_family_flat,0.200,3.045,12.545,5.831,-2.0065,12.655,8,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,8.230,2.210,2.600
semantic_constraint_086,semantic_constraint,reference_family_flat,1.228,-19.235,-3.396,-13.363,0.7548,7.474,4,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-1.800,-13.950,2.600
semantic_constraint_087,semantic_constraint,reference_family_flat,2.056,-1.297,-5.453,-2.848,-1.6219,7.668,4,1,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-3.580,-2.460,2.600
semantic_constraint_088,semantic_constraint,reference_family_flat,8.423,19.599,-1.701,14.522,1.7164,11.325,6,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-0.150,17.950,2.600
semantic_constraint_089,semantic_constraint,reference_family_flat,-11.022,13.094,-5.771,1.631,-2.5753,12.609,6,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-7.700,5.520,2.600
semantic_constraint_090,semantic_constraint,reference_family_flat,-6.248,3.337,7.170,8.845,0.4224,14.505,7,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,1.420,6.480,2.600
semantic_constraint_091,semantic_constraint,reference_family_flat,-13.580,8.305,3.366,6.011,1.5135,17.101,8,1,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-2.990,6.870,2.600
semantic_constraint_092,semantic_constraint,reference_family_flat,10.926,-14.104,23.866,-19.036,-0.7553,13.848,11,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,16.350,-14.680,2.600
semantic_constraint_093,semantic_constraint,reference_family_flat,6.148,-0.579,8.286,-11.873,-0.0747,11.494,6,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,8.530,-8.120,2.600
semantic_constraint_094,semantic_constraint,reference_family_flat,16.623,1.173,0.623,6.996,-0.5782,17.027,10,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,4.800,-0.200,2.600
semantic_constraint_095,semantic_constraint,reference_family_flat,-19.514,9.110,-10.623,7.399,0.5480,9.054,5,1,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-14.180,8.080,2.600
semantic_constraint_096,semantic_constraint,reference_family_flat,0.539,9.202,-8.273,-6.182,-1.7740,17.729,10,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-3.390,0.380,2.600
semantic_constraint_097,semantic_constraint,reference_family_flat,-15.452,-7.404,0.119,-5.899,-2.9584,15.644,13,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-11.040,-3.500,2.600
semantic_constraint_098,semantic_constraint,reference_family_flat,13.771,13.789,5.672,10.483,0.5408,8.748,17,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,6.360,0.990,2.600
semantic_constraint_099,semantic_constraint,reference_family_flat,-19.380,5.860,-19.112,-11.126,-0.5072,16.988,12,0,semantic_route_preference,Prefer the safer route and avoid the marked risk/narrow zone even if the path is longer.,-16.830,-3.500,2.600
