case_id,scenario,map_id,start_x,start_y,goal_x,goal_y,yaw,euclidean_distance,candidate_count,straight_line_safe,difficulty_tag,route_constraint,risk_center_x,risk_center_y,risk_radius
luxury_villa_long_horizon_055,long_horizon,luxury_villa,-17.000,13.000,4.000,24.000,-2.6432,23.707,18,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-6.518,18.534,2.600
luxury_villa_long_horizon_056,long_horizon,luxury_villa,1.744,24.506,-22.721,17.908,-1.9177,25.339,21,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-10.333,20.630,2.600
luxury_villa_long_horizon_057,long_horizon,luxury_villa,-10.717,-16.230,-11.149,1.590,2.0028,17.825,12,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-10.923,-7.320,2.600
luxury_villa_long_horizon_058,long_horizon,luxury_villa,-17.000,13.000,-12.000,-18.000,3.0742,31.401,18,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-14.775,-2.544,2.600
luxury_villa_long_horizon_059,long_horizon,luxury_villa,0.000,37.000,-17.000,13.000,-2.8548,29.411,23,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-8.308,24.864,2.600
luxury_villa_long_horizon_060,long_horizon,luxury_villa,4.000,24.000,14.000,13.000,-1.6841,14.866,15,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,9.084,18.576,2.600
luxury_villa_long_horizon_061,long_horizon,luxury_villa,2.623,9.308,-4.746,5.164,-1.8941,8.454,5,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-1.794,8.538,2.600
luxury_villa_long_horizon_062,long_horizon,luxury_villa,-12.000,-18.000,-17.000,13.000,-0.6167,31.401,18,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-14.739,-2.539,2.600
luxury_villa_long_horizon_063,long_horizon,luxury_villa,0.000,37.000,-17.000,13.000,2.4091,29.411,23,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-8.778,25.197,2.600
luxury_villa_long_horizon_064,long_horizon,luxury_villa,-17.000,13.000,4.000,24.000,1.9717,23.707,18,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-6.612,18.713,2.600
luxury_villa_long_horizon_065,long_horizon,luxury_villa,-9.140,-5.285,7.293,-6.814,2.6259,16.504,9,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-0.919,-6.006,2.600
luxury_villa_long_horizon_066,long_horizon,luxury_villa,-4.324,16.710,-14.620,0.436,-1.7891,19.257,11,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-9.067,8.317,2.600
luxury_villa_long_horizon_067,long_horizon,luxury_villa,12.528,-26.585,-6.149,-3.857,-0.6143,29.418,17,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,3.488,-14.975,2.600
luxury_villa_long_horizon_068,long_horizon,luxury_villa,-10.283,2.462,-6.302,-28.708,-1.8581,31.423,17,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-8.214,-13.113,2.600
luxury_villa_long_horizon_069,long_horizon,luxury_villa,14.000,13.000,4.000,24.000,-1.1342,14.866,15,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,8.933,18.439,2.600
luxury_villa_long_horizon_070,long_horizon,luxury_villa,-2.080,-16.035,-5.026,1.182,1.3139,17.467,10,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-3.663,-7.445,2.600
luxury_villa_long_horizon_071,long_horizon,luxury_villa,4.000,24.000,0.000,37.000,2.6239,13.601,7,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,1.388,30.312,2.600
luxury_villa_long_horizon_072,long_horizon,luxury_villa,7.606,-10.499,17.092,-15.199,-2.1728,10.587,5,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,12.267,-13.014,2.600
luxury_villa_long_horizon_073,long_horizon,luxury_villa,-8.626,18.136,9.982,-0.113,-2.6509,26.063,28,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,0.798,9.134,2.600
luxury_villa_long_horizon_074,long_horizon,luxury_villa,-12.000,-18.000,-17.000,13.000,-1.7583,31.401,18,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-14.223,-2.455,2.600
luxury_villa_long_horizon_075,long_horizon,luxury_villa,2.957,-37.721,4.778,-12.407,-1.8537,25.379,12,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,4.215,-25.089,2.600
luxury_villa_long_horizon_076,long_horizon,luxury_villa,-16.919,-4.944,-3.890,11.488,-0.4406,20.971,11,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-10.510,3.355,2.600
luxury_villa_long_horizon_077,long_horizon,luxury_villa,21.116,30.190,9.353,15.131,-1.0348,19.109,14,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,15.704,22.294,2.600
luxury_villa_long_horizon_078,long_horizon,luxury_villa,3.299,-27.303,16.697,-18.009,2.1271,16.306,14,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,10.087,-22.784,2.600
luxury_villa_long_horizon_079,long_horizon,luxury_villa,-17.000,13.000,14.000,13.000,-0.1948,31.000,20,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-1.500,13.335,2.600
luxury_villa_long_horizon_080,long_horizon,luxury_villa,-17.000,13.000,-12.000,-18.000,1.0690,31.401,18,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-15.022,-2.584,2.600
luxury_villa_long_horizon_081,long_horizon,luxury_villa,-17.000,13.000,14.000,13.000,-2.8644,31.000,20,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-1.500,13.036,2.600
luxury_villa_long_horizon_082,long_horizon,luxury_villa,-17.000,13.000,-12.000,-18.000,1.5335,31.401,18,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-14.692,-2.531,2.600
luxury_villa_long_horizon_083,long_horizon,luxury_villa,14.000,13.000,-17.000,13.000,1.1607,31.000,22,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-1.500,13.466,2.600
luxury_villa_long_horizon_084,long_horizon,luxury_villa,0.000,37.000,14.000,13.000,1.6179,27.785,21,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,7.561,25.327,2.600
luxury_villa_long_horizon_085,long_horizon,luxury_villa,6.457,22.258,-1.611,35.994,-1.1275,15.930,14,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,2.380,29.101,2.600
luxury_villa_long_horizon_086,long_horizon,luxury_villa,14.000,13.000,4.000,24.000,-1.0076,14.866,15,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,9.155,18.641,2.600
luxury_villa_long_horizon_087,long_horizon,luxury_villa,13.268,7.746,-16.343,18.466,-2.6776,31.492,24,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-1.332,13.673,2.600
luxury_villa_long_horizon_088,long_horizon,luxury_villa,-14.930,-12.530,-10.299,-1.564,-0.0734,11.904,11,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-12.255,-7.199,2.600
luxury_villa_long_horizon_089,long_horizon,luxury_villa,4.000,24.000,-17.000,13.000,-3.0726,23.707,18,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-6.489,18.478,2.600
luxury_villa_long_horizon_090,long_horizon,luxury_villa,21.970,-5.709,19.075,-33.721,0.9890,28.161,28,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,21.024,-19.767,2.600
luxury_villa_long_horizon_091,long_horizon,luxury_villa,17.165,-31.449,9.336,-34.207,2.2063,8.301,4,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,13.296,-32.958,2.600
luxury_villa_long_horizon_092,long_horizon,luxury_villa,15.015,-3.340,22.111,-23.727,-1.6415,21.587,11,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,18.063,-13.707,2.600
luxury_villa_long_horizon_093,long_horizon,luxury_villa,4.328,-30.020,19.955,-33.915,-1.0200,16.105,12,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,12.116,-32.070,2.600
luxury_villa_long_horizon_094,long_horizon,luxury_villa,-6.778,-25.977,-14.173,-29.493,-1.8715,8.188,4,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-10.206,-28.302,2.600
luxury_villa_long_horizon_095,long_horizon,luxury_villa,14.000,13.000,-17.000,13.000,-1.1308,31.000,22,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-1.500,12.785,2.600
luxury_villa_long_horizon_096,long_horizon,luxury_villa,-12.535,-14.080,-9.773,-37.080,3.0646,23.165,12,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-11.225,-25.588,2.600
luxury_villa_long_horizon_097,long_horizon,luxury_villa,-17.000,13.000,0.000,37.000,2.1021,29.411,24,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-8.116,24.728,2.600
luxury_villa_long_horizon_098,long_horizon,luxury_villa,-17.000,13.000,0.000,37.000,1.9784,29.411,24,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-8.285,24.848,2.600
luxury_villa_long_horizon_099,long_horizon,luxury_villa,4.000,24.000,0.000,37.000,-1.9522,13.601,7,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,2.213,30.566,2.600
