case_id,scenario,map_id,start_x,start_y,goal_x,goal_y,yaw,euclidean_distance,candidate_count,straight_line_safe,difficulty_tag,route_constraint,risk_center_x,risk_center_y,risk_radius
townhouse_long_long_horizon_033,long_horizon,townhouse_long,0.193,-25.034,2.600,-11.750,-2.6771,13.500,7,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,1.681,-18.443,2.600
townhouse_long_long_horizon_034,long_horizon,townhouse_long,-6.892,-22.105,-5.282,-0.306,0.6052,21.858,12,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-5.645,-11.238,2.600
townhouse_long_long_horizon_035,long_horizon,townhouse_long,1.809,-12.697,1.626,9.007,3.0672,21.705,10,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,1.523,-1.847,2.600
townhouse_long_long_horizon_036,long_horizon,townhouse_long,-3.000,36.000,-5.500,20.000,2.4125,16.194,9,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-2.988,27.803,2.600
townhouse_long_long_horizon_037,long_horizon,townhouse_long,1.482,-20.479,-1.657,11.193,-0.2901,31.827,16,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,0.435,-4.591,2.600
townhouse_long_long_horizon_038,long_horizon,townhouse_long,-0.950,-5.888,-0.062,17.132,2.1491,23.037,12,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-0.450,5.620,2.600
townhouse_long_long_horizon_039,long_horizon,townhouse_long,4.741,1.991,-0.291,14.254,0.4304,13.255,7,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,0.959,7.603,2.600
townhouse_long_long_horizon_040,long_horizon,townhouse_long,-4.710,8.455,-1.154,-3.565,-0.0215,12.535,9,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-3.523,2.270,2.600
townhouse_long_long_horizon_041,long_horizon,townhouse_long,-2.958,-15.471,-5.541,6.529,0.2311,22.151,11,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-4.235,-4.469,2.600
townhouse_long_long_horizon_042,long_horizon,townhouse_long,4.418,-23.705,5.283,-32.454,-2.6131,8.792,4,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,4.636,-28.101,2.600
townhouse_long_long_horizon_043,long_horizon,townhouse_long,-5.500,20.000,6.000,12.000,-0.2401,14.009,7,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,0.289,16.056,2.600
townhouse_long_long_horizon_044,long_horizon,townhouse_long,-3.468,-26.981,-0.508,-36.994,-2.1409,10.441,7,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-1.639,-31.884,2.600
townhouse_long_long_horizon_045,long_horizon,townhouse_long,-8.126,-13.149,5.926,-27.341,1.9150,19.972,11,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-0.822,-19.970,2.600
townhouse_long_long_horizon_046,long_horizon,townhouse_long,0.000,-8.000,0.000,-25.000,1.2613,17.000,8,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-0.550,-16.500,2.600
townhouse_long_long_horizon_047,long_horizon,townhouse_long,-6.341,-6.693,8.393,19.507,-2.6343,30.059,15,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,0.712,6.584,2.600
townhouse_long_long_horizon_048,long_horizon,townhouse_long,4.230,23.737,-0.366,-0.932,-0.0137,25.093,12,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,1.829,11.422,2.600
townhouse_long_long_horizon_049,long_horizon,townhouse_long,-5.500,20.000,-3.000,36.000,2.6325,16.194,8,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-2.379,27.708,2.600
townhouse_long_long_horizon_050,long_horizon,townhouse_long,4.080,17.366,-4.534,-11.813,-2.5797,30.424,14,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-0.841,2.958,2.600
townhouse_long_long_horizon_051,long_horizon,townhouse_long,7.829,1.348,2.584,22.959,2.6823,22.238,11,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,5.081,12.123,2.600
townhouse_long_long_horizon_052,long_horizon,townhouse_long,2.597,-37.697,6.247,-20.730,1.2730,17.355,8,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,4.718,-29.277,2.600
townhouse_long_long_horizon_053,long_horizon,townhouse_long,6.643,31.097,2.215,10.729,2.1269,20.844,12,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,5.061,20.776,2.600
townhouse_long_long_horizon_054,long_horizon,townhouse_long,2.938,-5.791,-1.868,-33.657,-0.7380,28.277,13,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,0.160,-19.659,2.600
townhouse_long_long_horizon_055,long_horizon,townhouse_long,-5.500,20.000,6.000,12.000,3.1249,14.009,7,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,0.381,16.189,2.600
townhouse_long_long_horizon_056,long_horizon,townhouse_long,0.000,-25.000,0.000,-8.000,-2.7466,17.000,8,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,0.090,-16.500,2.600
townhouse_long_long_horizon_057,long_horizon,townhouse_long,0.000,-8.000,5.500,20.000,-1.1004,28.535,14,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,2.517,6.046,2.600
townhouse_long_long_horizon_058,long_horizon,townhouse_long,0.000,-25.000,0.000,-8.000,-0.2507,17.000,8,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-0.161,-16.500,2.600
townhouse_long_long_horizon_059,long_horizon,townhouse_long,5.500,20.000,-3.000,36.000,1.4486,18.118,12,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,1.344,28.050,2.600
townhouse_long_long_horizon_060,long_horizon,townhouse_long,1.668,17.922,-4.220,-10.880,1.6160,29.398,14,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-1.785,3.625,2.600
townhouse_long_long_horizon_061,long_horizon,townhouse_long,-5.500,20.000,-3.000,36.000,1.9518,16.194,8,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-3.078,27.817,2.600
townhouse_long_long_horizon_062,long_horizon,townhouse_long,5.500,20.000,0.000,-8.000,-2.8785,28.535,14,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,2.607,6.028,2.600
townhouse_long_long_horizon_063,long_horizon,townhouse_long,0.156,-11.850,5.963,-5.891,-3.0582,8.321,4,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,3.005,-8.817,2.600
townhouse_long_long_horizon_064,long_horizon,townhouse_long,6.812,-16.938,5.165,-36.409,1.2281,19.541,9,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,5.776,-26.656,2.600
townhouse_long_long_horizon_065,long_horizon,townhouse_long,6.000,12.000,-3.000,36.000,1.1531,25.632,14,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,1.341,23.940,2.600
townhouse_long_long_horizon_066,long_horizon,townhouse_long,-6.691,-14.381,-0.836,-38.032,2.5984,24.365,14,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-3.260,-26.082,2.600
townhouse_long_long_horizon_067,long_horizon,townhouse_long,0.313,-20.192,2.325,-37.801,1.5429,17.724,9,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,1.430,-28.984,2.600
townhouse_long_long_horizon_068,long_horizon,townhouse_long,1.002,0.428,-8.459,-6.200,1.6083,11.552,6,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-3.915,-2.619,2.600
townhouse_long_long_horizon_069,long_horizon,townhouse_long,-3.000,36.000,5.500,20.000,-0.5565,18.118,12,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,1.214,27.981,2.600
townhouse_long_long_horizon_070,long_horizon,townhouse_long,5.500,20.000,-5.500,20.000,2.6858,11.000,6,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,0.000,19.630,2.600
townhouse_long_long_horizon_071,long_horizon,townhouse_long,4.419,17.590,0.146,0.279,1.9791,17.831,9,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,2.230,8.948,2.600
townhouse_long_long_horizon_072,long_horizon,townhouse_long,6.000,12.000,5.500,20.000,-2.3332,8.016,5,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,5.259,15.969,2.600
townhouse_long_long_horizon_073,long_horizon,townhouse_long,1.543,-0.768,5.885,-20.187,3.0858,19.899,11,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,3.234,-10.585,2.600
townhouse_long_long_horizon_074,long_horizon,townhouse_long,0.000,-8.000,5.500,20.000,3.0586,28.535,14,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,2.168,6.114,2.600
townhouse_long_long_horizon_075,long_horizon,townhouse_long,6.000,12.000,5.500,20.000,-1.4666,8.016,5,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,5.978,16.014,2.600
townhouse_long_long_horizon_076,long_horizon,townhouse_long,-5.778,22.982,-0.446,-8.108,0.9897,31.544,16,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-3.513,7.368,2.600
townhouse_long_long_horizon_077,long_horizon,townhouse_long,-8.550,-23.073,-0.409,-19.307,0.6896,8.970,5,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-4.270,-21.642,2.600
townhouse_long_long_horizon_078,long_horizon,townhouse_long,0.000,-8.000,-5.500,20.000,0.3017,28.535,15,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-2.848,5.981,2.600
townhouse_long_long_horizon_079,long_horizon,townhouse_long,1.739,-17.725,-3.662,-30.826,-1.3828,14.171,7,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-1.173,-24.188,2.600
townhouse_long_long_horizon_080,long_horizon,townhouse_long,6.000,12.000,5.500,20.000,-0.4513,8.016,5,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,5.766,16.001,2.600
townhouse_long_long_horizon_081,long_horizon,townhouse_long,-7.365,-25.018,7.772,-8.098,-1.1402,22.703,11,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-0.091,-16.294,2.600
townhouse_long_long_horizon_082,long_horizon,townhouse_long,-5.055,-37.978,1.352,-24.966,-2.4438,14.504,7,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-1.709,-31.542,2.600
townhouse_long_long_horizon_083,long_horizon,townhouse_long,6.000,12.000,0.000,-8.000,-1.8313,20.881,12,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,3.389,1.883,2.600
townhouse_long_long_horizon_084,long_horizon,townhouse_long,-6.726,-12.855,-3.425,18.940,2.9512,31.966,16,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-4.739,3.008,2.600
townhouse_long_long_horizon_085,long_horizon,townhouse_long,-5.500,20.000,5.500,20.000,2.4819,11.000,6,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,0.000,19.454,2.600
townhouse_long_long_horizon_086,long_horizon,townhouse_long,8.280,-26.238,-6.415,-12.318,-1.3890,20.241,10,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,0.753,-19.467,2.600
townhouse_long_long_horizon_087,long_horizon,townhouse_long,4.642,-25.366,-4.138,-0.094,-2.8738,26.754,13,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,0.855,-12.520,2.600
townhouse_long_long_horizon_088,long_horizon,townhouse_long,3.930,23.289,-2.720,-6.149,-2.4266,30.180,14,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,0.179,8.666,2.600
townhouse_long_long_horizon_089,long_horizon,townhouse_long,-3.000,36.000,5.500,20.000,-0.7998,18.118,12,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,1.418,28.089,2.600
townhouse_long_long_horizon_090,long_horizon,townhouse_long,-5.500,20.000,-3.000,36.000,-0.7434,16.194,8,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-2.846,27.781,2.600
townhouse_long_long_horizon_091,long_horizon,townhouse_long,0.000,-8.000,5.500,20.000,-0.4435,28.535,14,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,3.139,5.924,2.600
townhouse_long_long_horizon_092,long_horizon,townhouse_long,-3.803,-22.491,-3.104,4.848,2.5708,27.348,14,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-2.834,-8.837,2.600
townhouse_long_long_horizon_093,long_horizon,townhouse_long,8.510,10.790,-6.259,32.911,2.6863,26.598,14,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,1.631,22.188,2.600
townhouse_long_long_horizon_094,long_horizon,townhouse_long,-4.102,1.328,-0.578,-12.948,0.9222,14.705,7,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-2.140,-5.761,2.600
townhouse_long_long_horizon_095,long_horizon,townhouse_long,0.000,-25.000,0.000,-8.000,-0.4680,17.000,8,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-0.478,-16.500,2.600
townhouse_long_long_horizon_096,long_horizon,townhouse_long,6.000,12.000,5.500,20.000,-2.6640,8.016,5,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,5.476,15.983,2.600
townhouse_long_long_horizon_097,long_horizon,townhouse_long,5.500,20.000,6.000,12.000,2.5628,8.016,5,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,5.424,15.980,2.600
townhouse_long_long_horizon_098,long_horizon,townhouse_long,-6.779,23.665,5.506,10.032,-2.2051,18.352,9,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-0.215,17.228,2.600
townhouse_long_long_horizon_099,long_horizon,townhouse_long,6.000,12.000,5.500,20.000,1.4225,8.016,5,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,6.304,16.035,2.600
