case_id,scenario,map_id,start_x,start_y,goal_x,goal_y,yaw,euclidean_distance,candidate_count,straight_line_safe,difficulty_tag,route_constraint,risk_center_x,risk_center_y,risk_radius
reference_family_flat_long_horizon_013,long_horizon,reference_family_flat,18.000,-7.500,-7.000,-18.900,0.6972,27.477,18,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,5.595,-13.409,2.600
reference_family_flat_long_horizon_014,long_horizon,reference_family_flat,-3.661,10.250,-19.500,17.180,2.7046,17.289,9,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-11.704,13.432,2.600
reference_family_flat_long_horizon_015,long_horizon,reference_family_flat,-21.500,3.500,-8.500,10.000,-2.9225,14.534,9,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-15.151,7.051,2.600
reference_family_flat_long_horizon_016,long_horizon,reference_family_flat,8.500,-15.500,-2.500,-6.000,1.8591,14.534,12,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,2.742,-11.049,2.600
reference_family_flat_long_horizon_017,long_horizon,reference_family_flat,-10.436,15.785,0.565,-8.449,2.1700,26.614,16,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-5.499,3.412,2.600
reference_family_flat_long_horizon_018,long_horizon,reference_family_flat,-21.500,3.500,3.500,14.000,2.1403,27.115,16,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-8.946,8.621,2.600
reference_family_flat_long_horizon_019,long_horizon,reference_family_flat,13.911,-3.185,-2.380,-12.734,1.5360,18.883,11,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,5.536,-7.568,2.600
reference_family_flat_long_horizon_020,long_horizon,reference_family_flat,19.000,5.000,-8.500,10.000,-0.8866,27.951,16,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,5.312,7.842,2.600
reference_family_flat_long_horizon_021,long_horizon,reference_family_flat,8.500,-15.500,18.000,-7.500,-1.8788,12.420,7,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,13.604,-11.921,2.600
reference_family_flat_long_horizon_022,long_horizon,reference_family_flat,-6.268,-12.195,10.237,2.170,-2.2257,21.881,13,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,1.682,-4.665,2.600
reference_family_flat_long_horizon_023,long_horizon,reference_family_flat,20.785,-3.806,11.625,0.111,0.7466,9.962,6,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,16.047,-2.217,2.600
reference_family_flat_long_horizon_024,long_horizon,reference_family_flat,15.693,-1.922,13.178,17.938,-1.6769,20.019,10,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,14.629,8.033,2.600
reference_family_flat_long_horizon_025,long_horizon,reference_family_flat,4.341,12.622,19.628,-7.065,-2.3064,24.925,15,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,12.062,2.839,2.600
reference_family_flat_long_horizon_026,long_horizon,reference_family_flat,17.000,12.000,8.500,-15.500,0.2067,28.784,15,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,13.017,-1.832,2.600
reference_family_flat_long_horizon_027,long_horizon,reference_family_flat,-22.406,2.616,3.777,10.118,1.0252,27.237,16,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-9.303,6.328,2.600
reference_family_flat_long_horizon_028,long_horizon,reference_family_flat,-7.000,-18.900,18.000,-7.500,1.0628,27.477,19,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,5.529,-13.264,2.600
reference_family_flat_long_horizon_029,long_horizon,reference_family_flat,-19.000,-8.000,-2.500,-6.000,3.0505,16.621,11,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-10.694,-7.465,2.600
reference_family_flat_long_horizon_030,long_horizon,reference_family_flat,-18.000,14.000,-19.000,-8.000,-0.8461,22.023,14,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-16.034,2.888,2.600
reference_family_flat_long_horizon_031,long_horizon,reference_family_flat,3.500,14.000,-19.000,-8.000,1.2420,31.468,18,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-7.648,2.895,2.600
reference_family_flat_long_horizon_032,long_horizon,reference_family_flat,-15.398,14.457,1.265,10.798,-0.1781,17.060,13,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-7.554,10.409,2.600
reference_family_flat_long_horizon_033,long_horizon,reference_family_flat,6.252,-17.173,-9.729,0.672,3.0368,23.955,14,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-3.877,-10.165,2.600
reference_family_flat_long_horizon_034,long_horizon,reference_family_flat,-2.500,-6.000,-19.000,-8.000,0.1059,16.621,12,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-10.706,-7.362,2.600
reference_family_flat_long_horizon_035,long_horizon,reference_family_flat,3.500,14.000,-8.500,10.000,1.1549,12.649,10,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-2.923,13.268,2.600
reference_family_flat_long_horizon_036,long_horizon,reference_family_flat,3.500,14.000,8.500,-15.500,1.5706,29.921,15,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,5.805,-0.783,2.600
reference_family_flat_long_horizon_037,long_horizon,reference_family_flat,3.500,14.000,-8.500,10.000,2.7413,12.649,10,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-2.275,11.326,2.600
reference_family_flat_long_horizon_038,long_horizon,reference_family_flat,24.764,17.069,18.946,0.953,1.2991,17.134,12,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,21.970,8.970,2.600
reference_family_flat_long_horizon_039,long_horizon,reference_family_flat,7.635,9.208,21.865,0.102,0.2218,16.894,16,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,14.989,5.028,2.600
reference_family_flat_long_horizon_040,long_horizon,reference_family_flat,-8.500,10.000,19.000,5.000,2.2164,27.951,16,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,5.393,8.288,2.600
reference_family_flat_long_horizon_041,long_horizon,reference_family_flat,13.609,-13.468,8.218,0.363,1.7630,14.845,8,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,10.496,-6.715,2.600
reference_family_flat_long_horizon_042,long_horizon,reference_family_flat,1.074,-3.246,-14.014,-4.736,-1.5827,15.161,8,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-6.503,-3.662,2.600
reference_family_flat_long_horizon_043,long_horizon,reference_family_flat,-0.114,16.782,16.273,16.247,-1.2152,16.396,20,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,8.072,16.275,2.600
reference_family_flat_long_horizon_044,long_horizon,reference_family_flat,-13.226,-17.140,5.784,-10.588,-1.5196,20.107,14,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-3.511,-14.472,2.600
reference_family_flat_long_horizon_045,long_horizon,reference_family_flat,18.000,-7.500,-8.500,10.000,2.3707,31.757,17,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,4.562,0.966,2.600
reference_family_flat_long_horizon_046,long_horizon,reference_family_flat,19.000,5.000,8.500,-15.500,-2.5031,23.033,12,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,13.231,-4.984,2.600
reference_family_flat_long_horizon_047,long_horizon,reference_family_flat,-2.500,-6.000,19.000,5.000,1.0140,24.151,13,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,8.212,-0.426,2.600
reference_family_flat_long_horizon_048,long_horizon,reference_family_flat,-18.934,0.684,10.875,-0.328,-1.1886,29.826,14,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-4.047,-0.342,2.600
reference_family_flat_long_horizon_049,long_horizon,reference_family_flat,-15.968,8.773,-22.530,13.866,-1.3635,8.307,4,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-19.199,11.384,2.600
reference_family_flat_long_horizon_050,long_horizon,reference_family_flat,-23.296,-4.832,-16.497,-13.870,0.9503,11.310,6,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-20.210,-9.587,2.600
reference_family_flat_long_horizon_051,long_horizon,reference_family_flat,-2.500,-6.000,-7.000,-18.900,-2.6749,13.662,9,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-4.772,-12.442,2.600
reference_family_flat_long_horizon_052,long_horizon,reference_family_flat,8.500,-15.500,19.000,5.000,0.4550,23.033,11,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,13.661,-5.204,2.600
reference_family_flat_long_horizon_053,long_horizon,reference_family_flat,3.500,14.000,17.000,12.000,-2.8323,13.647,16,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,10.343,13.626,2.600
reference_family_flat_long_horizon_054,long_horizon,reference_family_flat,-16.191,14.483,9.992,0.786,1.4904,29.549,16,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-2.926,7.966,2.600
reference_family_flat_long_horizon_055,long_horizon,reference_family_flat,-7.000,-18.900,-8.500,10.000,0.8790,28.939,15,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-7.342,-4.429,2.600
reference_family_flat_long_horizon_056,long_horizon,reference_family_flat,-16.207,-0.915,-15.661,-15.538,-2.8977,14.633,8,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-16.020,-8.230,2.600
reference_family_flat_long_horizon_057,long_horizon,reference_family_flat,-19.000,-8.000,8.500,-15.500,-1.8843,28.504,21,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-5.117,-11.262,2.600
reference_family_flat_long_horizon_058,long_horizon,reference_family_flat,13.690,-4.141,16.853,9.280,1.6738,13.789,7,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,15.822,2.440,2.600
reference_family_flat_long_horizon_059,long_horizon,reference_family_flat,15.430,13.722,7.993,9.625,0.0130,8.491,18,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,11.520,12.021,2.600
reference_family_flat_long_horizon_060,long_horizon,reference_family_flat,-2.500,-6.000,-8.500,10.000,2.8053,17.088,10,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-5.134,2.137,2.600
reference_family_flat_long_horizon_061,long_horizon,reference_family_flat,-5.125,-8.281,1.971,-16.774,1.8583,11.067,6,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-1.208,-12.219,2.600
reference_family_flat_long_horizon_062,long_horizon,reference_family_flat,-5.920,2.172,15.488,-14.782,-0.1359,27.308,16,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,4.569,-6.577,2.600
reference_family_flat_long_horizon_063,long_horizon,reference_family_flat,16.608,16.716,-6.087,-3.780,-2.2327,30.580,17,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,6.281,5.338,2.600
reference_family_flat_long_horizon_064,long_horizon,reference_family_flat,18.000,-7.500,8.500,-15.500,0.2579,12.420,7,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,11.790,-9.766,2.600
reference_family_flat_long_horizon_065,long_horizon,reference_family_flat,-1.191,9.811,-21.826,-2.719,2.5148,24.141,15,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-11.482,3.502,2.600
reference_family_flat_long_horizon_066,long_horizon,reference_family_flat,24.420,6.430,2.434,7.731,-1.4051,22.024,15,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,13.431,7.147,2.600
reference_family_flat_long_horizon_067,long_horizon,reference_family_flat,5.995,7.099,15.049,-16.250,-1.6336,25.043,14,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,10.669,-4.518,2.600
reference_family_flat_long_horizon_068,long_horizon,reference_family_flat,-5.571,-17.057,7.473,5.137,0.2597,25.743,15,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,1.141,-6.072,2.600
reference_family_flat_long_horizon_069,long_horizon,reference_family_flat,-1.619,13.253,9.451,0.376,2.0839,16.981,10,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,3.906,6.806,2.600
reference_family_flat_long_horizon_070,long_horizon,reference_family_flat,5.047,-6.640,16.685,-6.555,-1.7180,11.638,8,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,10.867,-6.687,2.600
reference_family_flat_long_horizon_071,long_horizon,reference_family_flat,19.000,5.000,3.500,14.000,2.5129,17.923,16,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,11.526,9.976,2.600
reference_family_flat_long_horizon_072,long_horizon,reference_family_flat,-7.000,-18.900,-19.000,-8.000,1.7237,16.211,16,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-13.278,-13.756,2.600
reference_family_flat_long_horizon_073,long_horizon,reference_family_flat,6.983,1.888,7.119,-11.957,-1.4576,13.846,7,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,7.185,-5.033,2.600
reference_family_flat_long_horizon_074,long_horizon,reference_family_flat,-19.000,-8.000,-2.500,-6.000,-2.9387,16.621,11,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-10.759,-6.922,2.600
reference_family_flat_long_horizon_075,long_horizon,reference_family_flat,16.854,-8.201,0.996,-13.347,1.4167,16.672,10,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,8.802,-10.396,2.600
reference_family_flat_long_horizon_076,long_horizon,reference_family_flat,8.500,-15.500,-2.500,-6.000,0.0541,14.534,12,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,2.876,-10.894,2.600
reference_family_flat_long_horizon_077,long_horizon,reference_family_flat,0.476,12.067,8.308,-13.202,2.8836,26.455,13,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,4.798,-0.442,2.600
reference_family_flat_long_horizon_078,long_horizon,reference_family_flat,5.714,2.038,-19.256,-17.675,0.1457,31.814,21,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-6.511,-8.148,2.600
reference_family_flat_long_horizon_079,long_horizon,reference_family_flat,21.748,0.979,-6.362,9.841,1.4083,29.474,15,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,7.865,5.955,2.600
reference_family_flat_long_horizon_080,long_horizon,reference_family_flat,-8.500,10.000,19.000,5.000,-2.1211,27.951,16,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,5.468,8.701,2.600
reference_family_flat_long_horizon_081,long_horizon,reference_family_flat,15.927,2.654,-1.966,15.890,1.7416,22.256,14,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,7.338,9.755,2.600
reference_family_flat_long_horizon_082,long_horizon,reference_family_flat,10.639,6.529,-6.691,-1.736,2.3737,19.200,10,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,2.176,1.973,2.600
reference_family_flat_long_horizon_083,long_horizon,reference_family_flat,-2.500,-6.000,-19.000,-8.000,-0.7624,16.621,12,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-10.827,-6.368,2.600
reference_family_flat_long_horizon_084,long_horizon,reference_family_flat,-18.004,15.417,-8.678,-7.411,-0.4443,24.660,13,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-13.181,4.068,2.600
reference_family_flat_long_horizon_085,long_horizon,reference_family_flat,18.448,-17.213,15.884,10.759,0.2820,28.089,15,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,16.675,-3.272,2.600
reference_family_flat_long_horizon_086,long_horizon,reference_family_flat,-16.728,2.622,-14.184,10.453,0.0654,8.234,7,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-14.974,6.381,2.600
reference_family_flat_long_horizon_087,long_horizon,reference_family_flat,-11.147,8.749,-0.212,12.965,2.5646,11.720,12,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-5.712,10.940,2.600
reference_family_flat_long_horizon_088,long_horizon,reference_family_flat,12.263,15.760,-4.869,-3.011,0.4616,25.414,15,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,3.357,6.685,2.600
reference_family_flat_long_horizon_089,long_horizon,reference_family_flat,-8.500,10.000,18.000,-7.500,-1.7814,31.757,18,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,5.323,2.118,2.600
reference_family_flat_long_horizon_090,long_horizon,reference_family_flat,3.764,15.101,-20.063,9.673,-0.3888,24.437,16,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-7.858,11.105,2.600
reference_family_flat_long_horizon_091,long_horizon,reference_family_flat,-21.500,3.500,-18.000,14.000,-0.1546,11.068,12,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-19.162,8.554,2.600
reference_family_flat_long_horizon_092,long_horizon,reference_family_flat,22.015,0.202,0.864,-15.444,-2.1365,26.309,14,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,11.296,-7.427,2.600
reference_family_flat_long_horizon_093,long_horizon,reference_family_flat,-22.033,9.542,-7.834,-17.236,1.5184,30.310,18,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-15.092,-3.931,2.600
reference_family_flat_long_horizon_094,long_horizon,reference_family_flat,-17.196,-9.467,1.173,-0.899,0.6429,20.269,14,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-7.805,-5.626,2.600
reference_family_flat_long_horizon_095,long_horizon,reference_family_flat,-19.000,-8.000,-8.500,10.000,-1.0882,20.839,11,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-13.248,0.707,2.600
reference_family_flat_long_horizon_096,long_horizon,reference_family_flat,19.000,5.000,8.500,-15.500,-3.0807,23.033,12,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,13.396,-5.069,2.600
reference_family_flat_long_horizon_097,long_horizon,reference_family_flat,-19.000,-8.000,-18.000,14.000,0.8547,22.023,14,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-20.280,3.081,2.600
reference_family_flat_long_horizon_098,long_horizon,reference_family_flat,-24.753,11.093,6.424,12.038,1.8371,31.191,17,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-9.146,10.950,2.600
reference_family_flat_long_horizon_099,long_horizon,reference_family_flat,8.500,-15.500,-2.500,-6.000,1.6534,14.534,12,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,3.171,-10.552,2.600
