case_id,scenario,map_id,start_x,start_y,goal_x,goal_y,yaw,euclidean_distance,candidate_count,straight_line_safe,difficulty_tag,route_constraint,risk_center_x,risk_center_y,risk_radius
reference_villa_ground_long_horizon_016,long_horizon,reference_villa_ground,-5.990,13.908,12.430,4.373,-2.4915,20.742,23,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,3.544,9.765,2.600
reference_villa_ground_long_horizon_017,long_horizon,reference_villa_ground,-12.000,11.400,-8.500,-18.500,-0.2163,30.104,16,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-11.991,-3.754,2.600
reference_villa_ground_long_horizon_018,long_horizon,reference_villa_ground,1.438,-8.772,8.712,-22.247,-2.7255,15.313,8,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,5.902,-15.063,2.600
reference_villa_ground_long_horizon_019,long_horizon,reference_villa_ground,16.282,12.883,-0.751,-2.565,2.3223,22.995,13,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,7.711,5.219,2.600
reference_villa_ground_long_horizon_020,long_horizon,reference_villa_ground,-0.968,11.524,-3.413,-13.112,-2.6085,24.757,12,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-2.834,-0.730,2.600
reference_villa_ground_long_horizon_021,long_horizon,reference_villa_ground,-3.007,-18.599,3.858,-12.522,0.6602,9.168,5,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,0.208,-15.315,2.600
reference_villa_ground_long_horizon_022,long_horizon,reference_villa_ground,-8.500,-18.500,15.000,-20.500,-3.0604,23.585,17,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,3.254,-19.450,2.600
reference_villa_ground_long_horizon_023,long_horizon,reference_villa_ground,18.353,-15.038,15.762,9.824,-0.0569,24.997,13,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,16.911,-2.622,2.600
reference_villa_ground_long_horizon_024,long_horizon,reference_villa_ground,15.575,-10.530,8.788,-2.973,-2.5797,10.157,7,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,12.640,-6.339,2.600
reference_villa_ground_long_horizon_025,long_horizon,reference_villa_ground,-14.655,22.005,7.421,5.992,2.7705,27.272,19,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-4.211,13.180,2.600
reference_villa_ground_long_horizon_026,long_horizon,reference_villa_ground,13.370,-10.603,-0.571,-20.066,0.6342,16.849,9,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,6.614,-15.650,2.600
reference_villa_ground_long_horizon_027,long_horizon,reference_villa_ground,-0.200,4.600,-14.200,0.400,2.5871,14.616,7,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-7.051,2.003,2.600
reference_villa_ground_long_horizon_028,long_horizon,reference_villa_ground,-14.200,0.400,-0.200,4.600,2.0347,14.616,7,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-7.207,2.524,2.600
reference_villa_ground_long_horizon_029,long_horizon,reference_villa_ground,-12.000,11.400,-14.200,-11.200,1.6358,22.707,11,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-13.386,0.128,2.600
reference_villa_ground_long_horizon_030,long_horizon,reference_villa_ground,-4.800,-6.400,-8.500,-18.500,-2.4028,12.653,9,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-6.565,-12.476,2.600
reference_villa_ground_long_horizon_031,long_horizon,reference_villa_ground,15.000,-20.500,16.800,-12.400,0.6447,8.298,4,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,16.192,-16.515,2.600
reference_villa_ground_long_horizon_032,long_horizon,reference_villa_ground,-14.086,6.769,7.141,21.924,-2.6589,26.082,17,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-2.614,13.144,2.600
reference_villa_ground_long_horizon_033,long_horizon,reference_villa_ground,-13.195,3.115,0.979,1.090,-1.0015,14.318,8,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-6.105,2.124,2.600
reference_villa_ground_long_horizon_034,long_horizon,reference_villa_ground,17.000,15.000,16.800,-12.400,-2.5354,27.401,18,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,17.235,1.298,2.600
reference_villa_ground_long_horizon_035,long_horizon,reference_villa_ground,-8.663,0.099,0.172,6.973,-2.5189,11.194,6,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-4.107,3.358,2.600
reference_villa_ground_long_horizon_036,long_horizon,reference_villa_ground,-1.241,-11.104,7.842,8.958,2.0734,22.022,11,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,3.136,-0.998,2.600
reference_villa_ground_long_horizon_037,long_horizon,reference_villa_ground,-5.164,-15.764,-14.448,14.407,-0.9590,31.567,20,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-10.348,-0.845,2.600
reference_villa_ground_long_horizon_038,long_horizon,reference_villa_ground,11.309,-22.581,-0.753,-20.298,-2.3109,12.276,12,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,5.200,-21.853,2.600
reference_villa_ground_long_horizon_039,long_horizon,reference_villa_ground,-16.000,16.000,-14.200,-11.200,-0.7321,27.259,15,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-15.408,2.380,2.600
reference_villa_ground_long_horizon_040,long_horizon,reference_villa_ground,-1.224,2.185,-17.778,5.601,-2.9340,16.903,9,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-9.575,3.536,2.600
reference_villa_ground_long_horizon_041,long_horizon,reference_villa_ground,-14.200,-11.200,-0.200,4.600,0.5771,21.110,12,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-6.779,-3.673,2.600
reference_villa_ground_long_horizon_042,long_horizon,reference_villa_ground,15.000,-20.500,15.400,-9.500,1.5135,11.007,6,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,14.591,-14.978,2.600
reference_villa_ground_long_horizon_043,long_horizon,reference_villa_ground,15.000,-20.500,-8.500,-18.500,0.0521,23.585,16,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,3.265,-19.328,2.600
reference_villa_ground_long_horizon_044,long_horizon,reference_villa_ground,-0.200,4.600,-14.200,0.400,3.1218,14.616,7,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-7.092,2.140,2.600
reference_villa_ground_long_horizon_045,long_horizon,reference_villa_ground,19.015,14.979,-11.071,20.232,0.9913,30.541,22,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,3.972,17.605,2.600
reference_villa_ground_long_horizon_046,long_horizon,reference_villa_ground,15.400,-9.500,15.000,-20.500,0.6052,11.007,7,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,14.693,-14.982,2.600
reference_villa_ground_long_horizon_047,long_horizon,reference_villa_ground,5.812,8.067,-12.291,-10.449,1.5249,25.895,16,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-3.016,-1.409,2.600
reference_villa_ground_long_horizon_048,long_horizon,reference_villa_ground,-14.200,0.400,13.800,7.000,-2.5988,28.767,18,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-0.317,4.196,2.600
reference_villa_ground_long_horizon_049,long_horizon,reference_villa_ground,16.800,-12.400,-5.300,-5.000,1.7371,23.306,15,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,5.778,-8.615,2.600
reference_villa_ground_long_horizon_050,long_horizon,reference_villa_ground,-10.340,-12.494,-14.122,13.366,2.8318,26.135,15,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-11.816,0.497,2.600
reference_villa_ground_long_horizon_051,long_horizon,reference_villa_ground,-11.270,9.113,12.281,13.327,1.6037,23.925,12,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,0.393,11.850,2.600
reference_villa_ground_long_horizon_052,long_horizon,reference_villa_ground,-0.271,4.235,-1.367,-12.977,-0.6342,17.247,8,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-0.290,-4.405,2.600
reference_villa_ground_long_horizon_053,long_horizon,reference_villa_ground,-14.200,0.400,-8.500,-18.500,-0.7428,19.741,11,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-9.910,-8.616,2.600
reference_villa_ground_long_horizon_054,long_horizon,reference_villa_ground,15.400,-9.500,-4.800,-6.400,-0.1887,20.436,13,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,5.342,-7.677,2.600
reference_villa_ground_long_horizon_055,long_horizon,reference_villa_ground,6.371,-9.264,14.559,-2.038,-0.5167,10.921,7,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,10.810,-6.041,2.600
reference_villa_ground_long_horizon_056,long_horizon,reference_villa_ground,-10.193,7.839,-2.056,-2.058,2.8180,12.813,10,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-6.302,2.745,2.600
reference_villa_ground_long_horizon_057,long_horizon,reference_villa_ground,13.800,7.000,17.000,15.000,0.8540,8.616,7,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,15.090,11.124,2.600
reference_villa_ground_long_horizon_058,long_horizon,reference_villa_ground,-4.800,-6.400,-14.200,-11.200,2.3071,10.555,8,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-10.596,-6.653,2.600
reference_villa_ground_long_horizon_059,long_horizon,reference_villa_ground,0.436,-7.217,-5.512,13.051,-0.2082,21.123,22,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-2.273,2.995,2.600
reference_villa_ground_long_horizon_060,long_horizon,reference_villa_ground,14.547,7.026,5.865,-5.868,-3.0527,15.545,8,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,10.615,0.304,2.600
reference_villa_ground_long_horizon_061,long_horizon,reference_villa_ground,-7.785,-18.129,15.735,-3.578,-0.8383,27.657,14,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,4.293,-11.367,2.600
reference_villa_ground_long_horizon_062,long_horizon,reference_villa_ground,-14.200,-11.200,-14.200,0.400,2.5997,11.600,7,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-13.668,-5.400,2.600
reference_villa_ground_long_horizon_063,long_horizon,reference_villa_ground,-16.000,16.000,-0.200,4.600,2.1090,19.483,11,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-8.378,9.915,2.600
reference_villa_ground_long_horizon_064,long_horizon,reference_villa_ground,-6.573,22.383,-19.358,2.417,0.0377,23.709,16,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-12.963,12.398,2.600
reference_villa_ground_long_horizon_065,long_horizon,reference_villa_ground,-11.918,1.817,17.570,6.117,2.8438,29.800,19,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,2.826,3.967,2.600
reference_villa_ground_long_horizon_066,long_horizon,reference_villa_ground,5.133,-8.714,16.375,-18.086,3.1041,14.636,8,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,9.807,-14.535,2.600
reference_villa_ground_long_horizon_067,long_horizon,reference_villa_ground,-10.724,-13.747,-13.839,10.816,2.0040,24.760,15,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-12.063,-1.438,2.600
reference_villa_ground_long_horizon_068,long_horizon,reference_villa_ground,16.800,-12.400,-0.200,4.600,-2.1850,24.042,13,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,8.574,-3.626,2.600
reference_villa_ground_long_horizon_069,long_horizon,reference_villa_ground,-4.800,-6.400,15.000,-20.500,-1.9551,24.307,16,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,5.328,-13.129,2.600
reference_villa_ground_long_horizon_070,long_horizon,reference_villa_ground,-0.200,4.600,15.400,-9.500,1.2159,21.028,13,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,7.766,-2.267,2.600
reference_villa_ground_long_horizon_071,long_horizon,reference_villa_ground,-8.500,-18.500,-5.300,-5.000,1.0770,13.874,9,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-4.039,-12.428,2.600
reference_villa_ground_long_horizon_072,long_horizon,reference_villa_ground,-16.000,16.000,-0.200,4.600,0.8354,19.483,11,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-7.802,10.712,2.600
reference_villa_ground_long_horizon_073,long_horizon,reference_villa_ground,-13.390,-2.323,-0.835,-0.531,3.0478,12.682,7,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-7.091,-1.575,2.600
reference_villa_ground_long_horizon_074,long_horizon,reference_villa_ground,18.392,-11.276,5.051,10.874,-0.9029,25.857,13,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,11.546,-0.307,2.600
reference_villa_ground_long_horizon_075,long_horizon,reference_villa_ground,9.196,-21.579,18.781,6.872,1.4718,30.022,16,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,14.162,-7.412,2.600
reference_villa_ground_long_horizon_076,long_horizon,reference_villa_ground,2.373,-1.495,-4.897,5.684,-0.2208,10.217,6,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-1.164,2.194,2.600
reference_villa_ground_long_horizon_077,long_horizon,reference_villa_ground,3.519,-22.562,-12.438,-14.219,2.0374,18.006,13,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-4.168,-17.832,2.600
reference_villa_ground_long_horizon_078,long_horizon,reference_villa_ground,15.400,-9.500,-5.300,-5.000,-0.6640,21.183,14,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,4.949,-7.713,2.600
reference_villa_ground_long_horizon_079,long_horizon,reference_villa_ground,2.375,-0.782,10.624,9.769,2.3364,13.393,9,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,6.259,4.682,2.600
reference_villa_ground_long_horizon_080,long_horizon,reference_villa_ground,5.755,-8.551,16.864,-12.237,-1.5407,11.705,7,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,11.415,-10.077,2.600
reference_villa_ground_long_horizon_081,long_horizon,reference_villa_ground,17.242,-10.511,5.095,-22.037,0.7164,16.745,10,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,12.234,-17.397,2.600
reference_villa_ground_long_horizon_082,long_horizon,reference_villa_ground,-5.411,-2.167,14.479,-14.574,2.5824,23.442,13,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,4.705,-8.097,2.600
reference_villa_ground_long_horizon_083,long_horizon,reference_villa_ground,-11.527,-8.005,4.294,-16.590,2.9816,18.000,10,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-3.608,-12.281,2.600
reference_villa_ground_long_horizon_084,long_horizon,reference_villa_ground,6.802,0.243,0.995,-17.304,-0.3722,18.483,10,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,3.459,-8.385,2.600
reference_villa_ground_long_horizon_085,long_horizon,reference_villa_ground,-9.181,18.693,10.687,-0.551,1.9305,27.660,21,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,0.389,8.696,2.600
reference_villa_ground_long_horizon_086,long_horizon,reference_villa_ground,19.489,-2.125,12.016,13.334,-2.9519,17.171,10,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,16.151,5.797,2.600
reference_villa_ground_long_horizon_087,long_horizon,reference_villa_ground,17.932,5.209,12.481,-22.464,-1.7933,28.205,18,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,15.692,-8.723,2.600
reference_villa_ground_long_horizon_088,long_horizon,reference_villa_ground,-14.200,-11.200,-4.800,-6.400,-0.8946,10.555,8,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-10.099,-7.626,2.600
reference_villa_ground_long_horizon_089,long_horizon,reference_villa_ground,1.759,-10.854,7.615,-18.452,0.2776,9.593,6,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,3.572,-15.513,2.600
reference_villa_ground_long_horizon_090,long_horizon,reference_villa_ground,-14.200,0.400,-4.800,-6.400,-1.0339,11.602,12,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-8.836,-2.082,2.600
reference_villa_ground_long_horizon_091,long_horizon,reference_villa_ground,-16.000,16.000,-14.200,-11.200,1.2629,27.259,15,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-14.889,2.414,2.600
reference_villa_ground_long_horizon_092,long_horizon,reference_villa_ground,-9.258,-12.508,14.222,-4.039,-0.1945,24.961,12,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,2.456,-8.202,2.600
reference_villa_ground_long_horizon_093,long_horizon,reference_villa_ground,-17.261,16.628,-12.449,-14.390,-0.0892,31.389,16,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,-14.318,1.202,2.600
reference_villa_ground_long_horizon_094,long_horizon,reference_villa_ground,15.400,-9.500,-8.500,-18.500,-1.6121,25.538,14,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,3.461,-14.029,2.600
reference_villa_ground_long_horizon_095,long_horizon,reference_villa_ground,16.000,-14.313,12.886,-22.746,0.9873,8.990,5,1,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,13.965,-18.353,2.600
reference_villa_ground_long_horizon_096,long_horizon,reference_villa_ground,10.216,1.568,-6.864,-19.128,-1.4297,26.834,15,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,1.975,-9.026,2.600
reference_villa_ground_long_horizon_097,long_horizon,reference_villa_ground,13.800,7.000,15.400,-9.500,2.8480,16.577,9,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,14.648,-1.245,2.600
reference_villa_ground_long_horizon_098,long_horizon,reference_villa_ground,9.809,4.441,-6.972,19.483,0.1547,22.536,20,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,1.445,11.991,2.600
reference_villa_ground_long_horizon_099,long_horizon,reference_villa_ground,17.000,15.000,15.400,-9.500,2.4367,24.552,17,0,long_horizon_topological,Decompose the long-horizon route into stable intermediate waypoints.,16.578,2.725,2.600
